wine_id,region,country,region_label,grape,price,vintage_quality,winemaking_score,region_prestige,region_terroir,scarcity,oak_months,residual_sugar,alcohol,true_quality,blind_rating_expert,blind_rating_novice,blind_rating,sighted_rating,overpriced,value_wine,placebo_effect
WIN019520,generic_new_world,,Outras (novo mundo),pinot_noir,9.17,4.41,1.2,3.0,5.0,2.64,3,0.7,14.9,71.3,70.0,78.1,74.0,70.0,0,0,-4.0
WIN019521,Mendoza,Argentina,Mendoza,cab_sauv,37.05,3.37,6.05,5.0,6.0,4.43,8,1.6,14.7,86.5,82.7,85.2,84.0,85.5,0,0,1.5
WIN019522,Napa,United States,Napa Valley,malbec,16.93,7.28,3.69,8.0,7.0,6.42,3,1.3,13.4,84.8,86.6,87.4,87.0,86.1,0,1,-0.9
WIN019523,Mendoza,Argentina,Mendoza,cab_sauv,7.31,7.24,4.23,5.0,6.0,6.57,8,5.5,14.0,80.1,79.8,84.6,82.2,77.3,0,0,-4.9
WIN019524,generic_new_world,,Outras (novo mundo),malbec,15.97,0.29,6.01,3.0,5.0,6.82,6,0.9,11.5,71.6,71.3,73.8,72.6,72.6,0,0,0.0
WIN019525,generic_new_world,,Outras (novo mundo),sangiovese,6.72,4.37,4.8,3.0,5.0,8.09,5,1.8,12.7,76.9,75.5,78.4,77.0,74.3,0,0,-2.7
WIN019526,generic_new_world,,Outras (novo mundo),shiraz,16.87,4.14,7.77,3.0,5.0,8.95,32,1.7,11.5,85.9,84.8,93.2,89.0,89.3,0,1,0.3
WIN019527,Bordeaux,France,Bordeaux,pinot_noir,39.41,6.2,6.29,9.0,7.0,8.4,6,3.7,13.8,85.6,87.8,85.7,86.8,86.8,0,0,0.0
WIN019528,Burgundy,France,Borgonha,tempranillo,18.2,3.49,4.68,9.0,8.0,6.08,22,1.3,14.6,86.7,86.5,81.7,84.1,83.8,0,0,-0.3
WIN019529,generic_new_world,,Outras (novo mundo),cab_sauv,10.84,4.12,5.49,3.0,5.0,3.72,12,1.2,12.8,79.7,80.2,84.4,82.3,80.5,0,0,-1.8
WIN019530,Tuscany,Italy,Toscana,blend,46.25,3.15,5.2,7.0,7.0,10.0,25,0.8,16.2,82.1,77.2,80.4,78.8,80.7,1,0,1.9
WIN019531,Mendoza,Argentina,Mendoza,blend,73.9,5.84,8.07,5.0,6.0,6.05,9,2.7,12.7,88.4,88.8,83.4,86.1,88.3,0,0,2.2
WIN019532,Barossa,Australia,Barossa Valley,shiraz,8.56,2.48,6.97,6.0,6.0,5.09,15,1.3,16.4,78.3,76.5,85.1,80.8,76.6,0,0,-4.2
WIN019533,Napa,United States,Napa Valley,tempranillo,23.38,7.57,0.0,8.0,7.0,7.07,5,4.9,12.3,77.7,75.9,83.4,79.6,79.5,0,0,-0.1
WIN019534,Barossa,Australia,Barossa Valley,merlot,62.56,5.61,2.94,6.0,6.0,6.08,10,5.9,13.5,82.4,82.9,81.7,82.3,87.7,0,0,5.4
WIN019535,Tuscany,Italy,Toscana,tempranillo,16.39,2.71,6.95,7.0,7.0,2.06,6,7.5,11.5,81.8,82.1,83.5,82.8,84.2,0,0,1.4
WIN019536,Napa,United States,Napa Valley,shiraz,25.21,3.91,4.87,8.0,7.0,6.42,7,2.6,14.5,78.9,77.2,80.5,78.8,77.0,0,0,-1.8
WIN019537,Napa,United States,Napa Valley,blend,165.12,3.4,5.68,8.0,7.0,9.67,4,2.9,13.2,80.6,82.1,74.0,78.0,83.8,1,0,5.8
WIN019538,Barossa,Australia,Barossa Valley,tempranillo,13.33,9.22,1.51,6.0,6.0,8.11,9,5.3,12.8,81.0,79.9,88.4,84.2,81.9,0,1,-2.3
WIN019539,Bordeaux,France,Bordeaux,malbec,193.44,5.52,5.32,9.0,7.0,10.0,10,1.7,13.6,81.9,79.3,75.9,77.6,83.6,1,0,6.0
WIN019540,generic_new_world,,Outras (novo mundo),malbec,10.03,5.45,4.46,3.0,5.0,6.96,3,0.3,12.3,79.0,78.9,84.2,81.6,74.4,0,0,-7.2
WIN019541,Rioja,Spain,Rioja,cab_sauv,16.53,1.08,9.09,6.0,6.0,1.66,17,8.0,11.5,79.5,77.1,81.9,79.5,79.5,0,0,0.0
WIN019542,Napa,United States,Napa Valley,shiraz,57.09,5.32,2.14,8.0,7.0,7.97,4,10.3,14.5,78.8,80.4,83.5,82.0,84.4,1,0,2.4
WIN019543,Napa,United States,Napa Valley,merlot,19.54,4.15,3.74,8.0,7.0,5.78,12,0.3,13.3,80.9,81.7,79.1,80.4,78.7,0,0,-1.7
WIN019544,Burgundy,France,Borgonha,pinot_noir,23.48,4.1,1.92,9.0,8.0,8.98,9,0.3,13.3,81.8,81.6,82.0,81.8,82.3,0,0,0.5
WIN019545,Bordeaux,France,Bordeaux,shiraz,52.92,3.73,9.45,9.0,7.0,9.5,15,2.6,12.3,89.9,91.1,86.6,88.8,91.8,0,0,3.0
WIN019546,Rioja,Spain,Rioja,blend,20.26,5.91,6.26,6.0,6.0,7.35,19,2.4,13.0,85.6,84.6,79.8,82.2,81.6,0,0,-0.6
WIN019547,Barossa,Australia,Barossa Valley,malbec,22.91,6.16,4.4,6.0,6.0,3.55,23,2.5,13.4,83.5,83.4,80.9,82.2,78.9,0,0,-3.3
WIN019548,generic_new_world,,Outras (novo mundo),shiraz,20.95,4.48,4.28,3.0,5.0,6.27,12,9.2,12.1,77.6,79.9,82.6,81.2,81.3,0,0,0.1
WIN019549,Rioja,Spain,Rioja,sangiovese,17.79,6.45,4.18,6.0,6.0,5.85,16,0.4,14.7,83.9,85.5,87.8,86.6,85.6,0,0,-1.0
WIN019550,Bordeaux,France,Bordeaux,cab_sauv,34.05,5.73,4.66,9.0,7.0,10.0,10,3.7,13.2,84.5,85.0,80.8,82.9,85.8,0,0,2.9
WIN019551,Napa,United States,Napa Valley,malbec,75.29,6.0,6.1,8.0,7.0,10.0,10,1.3,14.6,82.9,80.7,81.2,81.0,84.3,1,0,3.3
WIN019552,Napa,United States,Napa Valley,cab_sauv,17.47,9.2,3.06,8.0,7.0,6.55,21,0.5,13.9,87.1,82.9,85.3,84.1,83.0,0,0,-1.1
WIN019553,Bordeaux,France,Bordeaux,tempranillo,134.81,10.0,5.73,9.0,7.0,9.33,10,0.9,12.2,88.4,93.8,81.3,87.6,92.8,0,0,5.2
WIN019554,Rioja,Spain,Rioja,pinot_noir,35.07,5.15,2.48,6.0,6.0,6.11,7,2.8,14.5,73.8,72.4,78.0,75.2,77.1,1,0,1.9
WIN019555,Rioja,Spain,Rioja,blend,16.26,6.52,0.98,6.0,6.0,4.71,23,1.8,13.5,77.6,75.4,79.3,77.4,76.7,0,0,-0.7
WIN019556,Barossa,Australia,Barossa Valley,tempranillo,13.98,4.99,5.95,6.0,6.0,0.8,13,0.2,11.2,79.9,76.1,81.5,78.8,73.9,0,0,-4.9
WIN019557,Napa,United States,Napa Valley,blend,19.71,6.39,1.83,8.0,7.0,7.26,22,4.8,14.8,79.6,78.7,85.9,82.3,81.5,0,0,-0.8
WIN019558,generic_new_world,,Outras (novo mundo),shiraz,10.19,7.69,8.92,3.0,5.0,6.9,10,0.4,11.7,84.2,85.8,85.3,85.6,81.6,0,1,-4.0
WIN019559,Bordeaux,France,Bordeaux,tempranillo,100.54,3.65,0.57,9.0,7.0,4.59,19,2.6,11.8,75.2,74.1,74.0,74.0,80.4,1,0,6.4
WIN019560,Bordeaux,France,Bordeaux,shiraz,43.09,0.8,4.55,9.0,7.0,7.13,2,4.9,13.1,74.2,73.6,75.5,74.6,75.4,1,0,0.8
WIN019561,Napa,United States,Napa Valley,tempranillo,64.48,4.0,4.2,8.0,7.0,7.84,7,2.5,13.8,82.4,80.7,77.0,78.8,81.4,1,0,2.6
WIN019562,Napa,United States,Napa Valley,malbec,47.71,4.16,8.7,8.0,7.0,9.22,18,7.0,12.8,85.4,85.9,84.6,85.2,88.9,0,0,3.7
WIN019563,Rioja,Spain,Rioja,malbec,22.03,5.2,2.42,6.0,6.0,7.44,20,1.4,12.5,78.2,78.6,76.8,77.7,74.5,0,0,-3.2
WIN019564,Bordeaux,France,Bordeaux,pinot_noir,77.43,2.49,5.37,9.0,7.0,10.0,4,3.6,13.2,77.5,76.3,77.9,77.1,79.6,1,0,2.5
WIN019565,Napa,United States,Napa Valley,sangiovese,7.64,5.79,0.9,8.0,7.0,3.02,4,1.4,14.5,79.1,78.8,76.2,77.5,71.2,0,0,-6.3
WIN019566,Napa,United States,Napa Valley,merlot,13.71,7.27,6.08,8.0,7.0,7.38,43,0.5,12.5,93.1,94.8,82.9,88.8,88.1,0,1,-0.7
WIN019567,Bordeaux,France,Bordeaux,sangiovese,29.53,5.33,3.05,9.0,7.0,7.58,10,1.9,11.9,79.3,77.4,78.0,77.7,77.4,0,0,-0.3
WIN019568,Burgundy,France,Borgonha,malbec,66.53,1.65,6.15,9.0,8.0,8.73,12,1.9,12.0,86.1,88.1,83.1,85.6,87.9,0,0,2.3
WIN019569,Tuscany,Italy,Toscana,merlot,26.87,5.64,3.97,7.0,7.0,8.7,9,2.2,12.9,79.9,78.8,85.5,82.2,78.6,0,0,-3.6
WIN019570,Napa,United States,Napa Valley,merlot,33.46,4.05,4.82,8.0,7.0,4.59,6,3.9,14.7,80.0,81.5,78.3,79.9,82.4,0,0,2.5
WIN019571,Barossa,Australia,Barossa Valley,cab_sauv,17.04,4.62,3.78,6.0,6.0,4.01,4,6.2,13.6,77.2,81.9,84.7,83.3,83.1,0,0,-0.2
WIN019572,Tuscany,Italy,Toscana,sangiovese,31.81,6.39,4.84,7.0,7.0,6.39,48,4.0,13.6,89.1,92.1,85.6,88.8,87.2,0,0,-1.6
WIN019573,Barossa,Australia,Barossa Valley,merlot,22.97,4.37,5.43,6.0,6.0,6.04,15,2.9,15.1,80.4,81.9,74.5,78.2,77.3,0,0,-0.9
WIN019574,Burgundy,France,Borgonha,sangiovese,28.95,6.01,5.59,9.0,8.0,7.85,8,1.1,12.5,87.0,89.0,87.3,88.2,89.6,0,0,1.4
WIN019575,Barossa,Australia,Barossa Valley,shiraz,31.28,1.94,5.62,6.0,6.0,7.6,6,2.8,13.8,78.0,78.2,77.6,77.9,80.3,0,0,2.4
WIN019576,Bordeaux,France,Bordeaux,pinot_noir,39.91,4.95,2.39,9.0,7.0,6.08,4,3.6,12.1,82.2,84.2,85.9,85.1,89.9,0,0,4.8
WIN019577,Rioja,Spain,Rioja,tempranillo,18.09,1.01,7.79,6.0,6.0,5.28,12,6.4,11.8,81.4,78.2,87.2,82.7,83.0,0,0,0.3
WIN019578,Burgundy,France,Borgonha,malbec,40.05,5.42,5.53,9.0,8.0,10.0,3,0.5,13.2,85.0,86.1,83.8,84.9,88.2,0,0,3.3
WIN019579,Burgundy,France,Borgonha,cab_sauv,245.67,6.92,0.65,9.0,8.0,10.0,13,3.9,15.0,80.9,78.6,76.0,77.3,87.5,1,0,10.2
WIN019580,Mendoza,Argentina,Mendoza,sangiovese,65.02,4.61,6.91,5.0,6.0,9.1,15,1.4,11.8,82.3,78.3,78.7,78.5,79.7,1,0,1.2
WIN019581,Barossa,Australia,Barossa Valley,tempranillo,5.55,3.3,5.32,6.0,6.0,2.72,2,7.2,11.5,81.7,80.6,89.1,84.8,79.8,0,1,-5.0
WIN019582,Mendoza,Argentina,Mendoza,malbec,49.52,6.86,6.26,5.0,6.0,9.19,0,2.5,12.3,81.1,83.6,86.3,84.9,89.7,0,0,4.8
WIN019583,Rioja,Spain,Rioja,blend,24.12,3.81,2.83,6.0,6.0,5.93,2,1.0,13.6,75.8,76.5,79.0,77.8,77.8,0,0,0.0
WIN019584,Tuscany,Italy,Toscana,tempranillo,25.89,4.74,7.25,7.0,7.0,9.5,24,3.8,12.6,82.6,79.3,83.0,81.2,81.9,0,0,0.7
WIN019585,Barossa,Australia,Barossa Valley,pinot_noir,25.67,3.51,7.44,6.0,6.0,6.4,23,1.1,16.0,78.0,84.8,76.6,80.7,81.2,0,0,0.5
WIN019586,generic_new_world,,Outras (novo mundo),cab_sauv,16.32,4.19,4.77,3.0,5.0,3.94,6,2.6,13.1,72.8,73.4,75.4,74.4,73.3,0,0,-1.1
WIN019587,Napa,United States,Napa Valley,pinot_noir,14.05,1.04,7.37,8.0,7.0,8.69,5,1.1,11.9,78.7,79.5,77.1,78.3,77.1,0,0,-1.2
WIN019588,generic_new_world,,Outras (novo mundo),pinot_noir,9.62,8.79,2.45,3.0,5.0,7.33,3,4.3,14.3,85.2,84.3,87.7,86.0,83.3,0,1,-2.7
WIN019589,Rioja,Spain,Rioja,blend,26.28,5.7,4.67,6.0,6.0,10.0,5,4.5,13.5,84.9,82.6,79.0,80.8,79.5,0,0,-1.3
WIN019590,Mendoza,Argentina,Mendoza,malbec,21.82,7.85,7.7,5.0,6.0,9.08,12,0.5,11.8,87.2,88.8,83.8,86.3,85.5,0,0,-0.8
WIN019591,Mendoza,Argentina,Mendoza,merlot,4.0,4.58,6.68,5.0,6.0,4.17,31,7.7,14.6,85.5,86.6,89.1,87.8,82.9,0,1,-4.9
WIN019592,generic_new_world,,Outras (novo mundo),tempranillo,6.62,3.79,3.06,3.0,5.0,1.99,11,4.2,13.2,73.9,70.0,77.7,73.8,70.0,0,0,-3.8
WIN019593,Barossa,Australia,Barossa Valley,cab_sauv,21.81,7.8,8.28,6.0,6.0,3.08,3,0.3,13.5,89.1,89.6,87.7,88.6,90.6,0,0,2.0
WIN019594,Napa,United States,Napa Valley,sangiovese,23.97,5.05,6.61,8.0,7.0,6.09,14,1.5,15.3,84.3,83.2,83.7,83.4,84.0,0,0,0.6
WIN019595,Mendoza,Argentina,Mendoza,shiraz,25.03,2.89,3.83,5.0,6.0,8.58,2,3.2,12.8,76.4,73.5,75.4,74.4,75.6,0,0,1.2
WIN019596,generic_new_world,,Outras (novo mundo),shiraz,40.25,4.95,5.57,3.0,5.0,7.64,9,0.2,16.4,73.5,75.4,70.0,72.7,71.3,1,0,-1.4
WIN019597,generic_new_world,,Outras (novo mundo),blend,21.84,3.05,6.73,3.0,5.0,8.45,22,3.2,13.4,85.2,87.8,83.7,85.8,84.2,0,0,-1.6
WIN019598,generic_new_world,,Outras (novo mundo),cab_sauv,16.74,4.34,2.99,3.0,5.0,7.7,2,2.1,15.3,73.3,72.8,73.7,73.2,72.1,0,0,-1.1
WIN019599,Rioja,Spain,Rioja,cab_sauv,64.13,6.88,6.15,6.0,6.0,5.31,3,1.0,13.8,84.8,81.2,82.9,82.1,87.0,0,0,4.9
WIN019600,generic_new_world,,Outras (novo mundo),cab_sauv,17.02,5.11,7.59,3.0,5.0,1.87,17,2.6,13.3,88.9,88.1,83.8,85.9,83.2,0,1,-2.7
WIN019601,Bordeaux,France,Bordeaux,malbec,73.04,5.29,2.16,9.0,7.0,8.06,17,1.7,14.6,82.1,85.4,78.5,82.0,86.8,1,0,4.8
WIN019602,Burgundy,France,Borgonha,cab_sauv,68.74,5.5,2.47,9.0,8.0,8.08,21,3.4,14.6,84.1,85.0,79.4,82.2,87.0,0,0,4.8
WIN019603,Napa,United States,Napa Valley,cab_sauv,38.24,6.93,5.03,8.0,7.0,7.58,1,2.4,13.9,85.4,84.5,85.3,84.9,85.5,0,0,0.6
WIN019604,generic_new_world,,Outras (novo mundo),shiraz,25.47,1.84,2.09,3.0,5.0,6.69,15,5.5,13.1,71.1,71.8,72.0,71.9,73.0,0,0,1.1
WIN019605,generic_new_world,,Outras (novo mundo),shiraz,25.51,3.57,9.8,3.0,5.0,6.96,1,2.0,12.0,81.0,80.4,77.2,78.8,81.6,0,0,2.8
WIN019606,Mendoza,Argentina,Mendoza,cab_sauv,29.75,5.91,6.04,5.0,6.0,9.01,10,0.8,11.8,83.3,83.6,79.2,81.4,82.6,0,0,1.2
WIN019607,Mendoza,Argentina,Mendoza,tempranillo,35.97,4.12,4.24,5.0,6.0,8.3,6,2.5,13.2,79.2,79.7,82.2,81.0,82.6,1,0,1.6
WIN019608,Tuscany,Italy,Toscana,cab_sauv,10.94,4.63,3.0,7.0,7.0,2.07,13,5.8,15.3,84.3,83.9,81.7,82.8,79.4,0,0,-3.4
WIN019609,generic_new_world,,Outras (novo mundo),malbec,10.71,9.22,6.13,3.0,5.0,5.21,14,0.5,13.9,92.3,92.4,86.6,89.5,87.2,0,1,-2.3
WIN019610,generic_new_world,,Outras (novo mundo),cab_sauv,9.43,8.73,6.57,3.0,5.0,4.12,17,7.0,15.4,84.1,85.0,87.8,86.4,84.6,0,1,-1.8
WIN019611,Napa,United States,Napa Valley,merlot,40.27,3.57,4.16,8.0,7.0,2.62,9,2.5,15.1,80.0,80.7,88.7,84.7,86.1,0,0,1.4
WIN019612,Napa,United States,Napa Valley,pinot_noir,56.91,7.46,5.19,8.0,7.0,6.07,10,1.1,12.4,89.9,89.3,80.4,84.8,87.7,0,0,2.9
WIN019613,Tuscany,Italy,Toscana,tempranillo,90.98,6.28,2.26,7.0,7.0,8.79,22,2.3,15.2,83.2,83.8,78.9,81.4,88.2,1,0,6.8
WIN019614,generic_new_world,,Outras (novo mundo),cab_sauv,7.25,6.29,4.77,3.0,5.0,3.97,15,0.7,14.8,80.1,81.4,81.6,81.5,76.8,0,0,-4.7
WIN019615,Tuscany,Italy,Toscana,merlot,44.27,5.34,10.0,7.0,7.0,9.46,7,3.7,14.4,91.4,90.3,89.8,90.0,90.2,0,0,0.2
WIN019616,Bordeaux,France,Bordeaux,blend,68.36,2.51,5.09,9.0,7.0,9.77,8,1.3,14.2,81.5,81.3,80.6,80.9,82.5,1,0,1.6
WIN019617,Barossa,Australia,Barossa Valley,cab_sauv,23.84,4.1,4.05,6.0,6.0,8.56,9,2.0,12.9,76.7,77.4,79.5,78.4,78.3,0,0,-0.1
WIN019618,generic_new_world,,Outras (novo mundo),malbec,25.61,6.81,6.21,3.0,5.0,10.0,7,1.5,12.8,85.7,88.1,85.2,86.6,87.1,0,0,0.5
WIN019619,generic_new_world,,Outras (novo mundo),cab_sauv,7.49,5.93,5.92,3.0,5.0,5.7,3,0.4,10.1,79.9,77.5,85.0,81.2,76.5,0,0,-4.7
WIN019620,generic_new_world,,Outras (novo mundo),shiraz,23.9,6.64,3.09,3.0,5.0,10.0,7,1.1,13.3,77.1,76.8,83.3,80.0,81.8,0,0,1.8
WIN019621,Barossa,Australia,Barossa Valley,shiraz,40.7,3.08,7.68,6.0,6.0,8.01,2,2.0,14.0,82.5,83.2,76.3,79.8,82.1,1,0,2.3
WIN019622,generic_new_world,,Outras (novo mundo),cab_sauv,21.64,3.15,5.1,3.0,5.0,7.1,13,0.8,14.0,77.0,79.0,83.5,81.2,78.2,0,0,-3.0
WIN019623,Napa,United States,Napa Valley,tempranillo,28.87,4.03,4.05,8.0,7.0,6.72,6,7.9,11.9,79.4,78.0,84.4,81.2,78.8,0,0,-2.4
WIN019624,Tuscany,Italy,Toscana,cab_sauv,7.45,5.49,6.81,7.0,7.0,8.0,4,5.0,12.1,87.0,86.5,96.1,91.3,84.0,0,1,-7.3
WIN019625,generic_new_world,,Outras (novo mundo),shiraz,10.07,5.29,1.93,3.0,5.0,3.91,3,11.4,10.5,73.1,74.9,86.1,80.5,76.6,0,0,-3.9
WIN019626,generic_new_world,,Outras (novo mundo),blend,19.75,0.0,4.54,3.0,5.0,6.29,21,0.2,14.4,70.8,72.6,70.0,71.3,72.2,0,0,0.9
WIN019627,Burgundy,France,Borgonha,tempranillo,24.41,6.26,5.07,9.0,8.0,7.38,12,0.8,14.2,86.4,84.1,83.2,83.6,82.9,0,0,-0.7
WIN019628,Bordeaux,France,Bordeaux,pinot_noir,82.52,2.98,3.74,9.0,7.0,9.49,5,0.8,13.4,77.6,78.7,76.6,77.6,79.8,1,0,2.2
WIN019629,Bordeaux,France,Bordeaux,cab_sauv,18.25,5.59,4.51,9.0,7.0,8.82,4,1.1,13.2,83.5,82.3,83.1,82.7,80.0,0,0,-2.7
WIN019630,Barossa,Australia,Barossa Valley,cab_sauv,36.21,4.85,0.62,6.0,6.0,7.16,8,1.5,12.6,75.0,77.7,76.8,77.2,77.5,1,0,0.3
WIN019631,Tuscany,Italy,Toscana,blend,46.6,7.01,3.66,7.0,7.0,10.0,4,2.8,12.9,83.9,84.5,84.2,84.4,85.8,0,0,1.4
WIN019632,Barossa,Australia,Barossa Valley,cab_sauv,19.68,6.49,6.03,6.0,6.0,6.97,6,0.7,15.1,84.4,85.1,84.2,84.6,87.3,0,0,2.7
WIN019633,Bordeaux,France,Bordeaux,pinot_noir,73.2,7.37,4.33,9.0,7.0,9.28,17,1.2,14.2,86.8,88.4,76.2,82.3,86.2,0,0,3.9
WIN019634,generic_new_world,,Outras (novo mundo),merlot,4.0,5.51,4.07,3.0,5.0,3.56,11,5.4,13.5,77.4,75.1,84.9,80.0,76.9,0,0,-3.1
WIN019635,Mendoza,Argentina,Mendoza,blend,27.51,6.27,7.94,5.0,6.0,7.34,16,1.6,11.8,88.4,87.2,84.6,85.9,87.1,0,0,1.2
WIN019636,Tuscany,Italy,Toscana,shiraz,41.18,4.09,3.61,7.0,7.0,9.87,3,0.2,12.7,77.1,73.2,80.3,76.8,79.1,1,0,2.3
WIN019637,Mendoza,Argentina,Mendoza,cab_sauv,24.08,4.26,8.41,5.0,6.0,8.69,13,2.4,15.0,83.6,83.1,80.7,81.9,81.1,0,0,-0.8
WIN019638,generic_new_world,,Outras (novo mundo),cab_sauv,13.55,4.54,2.29,3.0,5.0,9.4,26,3.6,13.9,78.6,76.6,80.3,78.4,77.2,0,0,-1.2
WIN019639,Mendoza,Argentina,Mendoza,merlot,38.98,4.02,4.92,5.0,6.0,10.0,27,0.0,13.6,83.9,84.3,83.4,83.8,84.7,0,0,0.9
WIN019640,Bordeaux,France,Bordeaux,malbec,65.67,2.48,2.69,9.0,7.0,10.0,34,2.2,15.9,72.9,74.5,74.1,74.3,79.9,1,0,5.6
WIN019641,Bordeaux,France,Bordeaux,merlot,29.51,4.88,6.4,9.0,7.0,9.2,18,3.8,12.9,82.2,82.1,80.3,81.2,80.2,0,0,-1.0
WIN019642,Burgundy,France,Borgonha,cab_sauv,56.72,6.73,2.75,9.0,8.0,9.9,10,1.6,12.7,83.9,82.8,83.5,83.2,85.5,0,0,2.3
WIN019643,generic_new_world,,Outras (novo mundo),shiraz,24.07,5.43,3.59,3.0,5.0,7.24,5,0.8,12.1,75.2,79.2,73.7,76.4,78.8,0,0,2.4
WIN019644,Barossa,Australia,Barossa Valley,malbec,14.1,4.3,3.23,6.0,6.0,7.6,10,2.7,13.2,79.2,78.1,80.6,79.4,79.3,0,0,-0.1
WIN019645,generic_new_world,,Outras (novo mundo),pinot_noir,39.07,3.66,5.99,3.0,5.0,8.49,6,2.1,14.4,77.0,78.1,76.8,77.4,78.1,1,0,0.7
WIN019646,Rioja,Spain,Rioja,cab_sauv,19.45,6.66,4.28,6.0,6.0,3.27,10,5.4,13.6,82.8,82.8,80.8,81.8,79.7,0,0,-2.1
WIN019647,Rioja,Spain,Rioja,tempranillo,50.0,4.23,6.89,6.0,6.0,9.97,5,3.0,12.4,84.1,82.8,83.5,83.2,83.1,0,0,-0.1
WIN019648,Barossa,Australia,Barossa Valley,pinot_noir,56.53,4.32,3.8,6.0,6.0,9.26,30,1.3,12.0,78.0,81.5,76.6,79.0,82.9,1,0,3.9
WIN019649,Rioja,Spain,Rioja,pinot_noir,15.6,7.25,4.8,6.0,6.0,9.46,14,1.2,14.9,85.5,82.8,84.1,83.4,80.8,0,0,-2.6
WIN019650,Rioja,Spain,Rioja,shiraz,53.91,7.09,6.35,6.0,6.0,7.44,8,0.7,14.7,84.8,81.5,83.5,82.5,85.7,0,0,3.2
WIN019651,Rioja,Spain,Rioja,sangiovese,21.71,6.38,7.0,6.0,6.0,7.15,16,5.9,15.5,85.4,83.3,86.4,84.8,82.8,0,0,-2.0
WIN019652,Napa,United States,Napa Valley,sangiovese,34.16,4.09,4.31,8.0,7.0,8.8,13,1.2,14.2,82.0,81.6,76.9,79.2,83.6,0,0,4.4
WIN019653,Bordeaux,France,Bordeaux,tempranillo,53.24,4.48,5.86,9.0,7.0,3.75,14,9.9,13.6,83.9,86.9,86.5,86.7,86.1,0,0,-0.6
WIN019654,Mendoza,Argentina,Mendoza,cab_sauv,35.42,2.85,4.36,5.0,6.0,5.15,18,2.3,12.9,79.4,79.1,83.4,81.2,81.8,1,0,0.6
WIN019655,Barossa,Australia,Barossa Valley,shiraz,38.93,6.07,7.91,6.0,6.0,8.75,20,3.4,14.0,88.2,89.5,85.2,87.4,90.5,0,0,3.1
WIN019656,generic_new_world,,Outras (novo mundo),blend,8.05,4.91,4.79,3.0,5.0,6.32,2,2.4,12.1,78.5,79.0,80.5,79.8,76.8,0,0,-3.0
WIN019657,Burgundy,France,Borgonha,sangiovese,28.25,3.92,6.17,9.0,8.0,3.11,1,1.0,12.7,84.4,86.6,86.8,86.7,86.8,0,0,0.1
WIN019658,Napa,United States,Napa Valley,sangiovese,18.65,3.19,9.08,8.0,7.0,4.16,1,0.6,12.7,83.0,85.9,82.2,84.1,83.8,0,0,-0.3
WIN019659,Napa,United States,Napa Valley,tempranillo,14.09,6.11,4.87,8.0,7.0,7.94,14,5.2,15.2,86.3,88.8,83.2,86.0,83.1,0,1,-2.9
WIN019660,Rioja,Spain,Rioja,blend,61.56,3.41,2.29,6.0,6.0,8.77,11,4.0,14.5,71.4,70.0,74.1,72.0,77.1,1,0,5.1
WIN019661,Rioja,Spain,Rioja,cab_sauv,20.95,7.1,5.99,6.0,6.0,7.52,6,14.1,12.1,83.1,81.8,89.5,85.6,85.4,0,0,-0.2
WIN019662,generic_new_world,,Outras (novo mundo),pinot_noir,7.9,5.27,6.95,3.0,5.0,5.66,2,2.3,12.5,81.4,74.2,83.1,78.6,75.6,0,0,-3.0
WIN019663,generic_new_world,,Outras (novo mundo),merlot,10.69,5.32,7.14,3.0,5.0,6.79,23,3.0,11.8,78.3,81.3,79.0,80.2,77.6,0,0,-2.6
WIN019664,Rioja,Spain,Rioja,tempranillo,12.89,4.51,5.8,6.0,6.0,5.31,18,2.0,10.4,75.1,81.2,73.2,77.2,74.3,0,0,-2.9
WIN019665,Barossa,Australia,Barossa Valley,merlot,21.37,7.6,5.64,6.0,6.0,4.26,30,2.4,13.7,88.7,86.5,84.2,85.4,84.4,0,0,-1.0
WIN019666,Bordeaux,France,Bordeaux,shiraz,19.41,7.8,3.29,9.0,7.0,5.17,19,6.9,12.5,81.1,81.4,85.3,83.4,81.3,0,0,-2.1
WIN019667,generic_new_world,,Outras (novo mundo),malbec,13.84,5.7,3.26,3.0,5.0,6.07,7,3.9,13.2,79.8,77.2,82.5,79.8,77.4,0,0,-2.4
WIN019668,Napa,United States,Napa Valley,merlot,17.78,0.81,2.08,8.0,7.0,7.48,0,1.4,12.3,71.5,73.4,81.2,77.3,76.9,0,0,-0.4
WIN019669,Napa,United States,Napa Valley,tempranillo,61.99,3.24,4.49,8.0,7.0,6.3,11,2.1,11.4,77.3,83.4,74.0,78.7,80.3,1,0,1.6
WIN019670,Barossa,Australia,Barossa Valley,pinot_noir,44.39,4.03,2.62,6.0,6.0,9.12,4,1.4,13.4,78.4,76.1,77.0,76.6,80.6,1,0,4.0
WIN019671,Napa,United States,Napa Valley,malbec,42.87,6.29,5.29,8.0,7.0,5.3,17,0.1,12.3,84.7,85.6,85.0,85.3,85.7,0,0,0.4
WIN019672,Rioja,Spain,Rioja,sangiovese,34.27,7.73,3.48,6.0,6.0,10.0,14,1.2,15.3,83.7,84.9,77.5,81.2,80.8,0,0,-0.4
WIN019673,Napa,United States,Napa Valley,merlot,70.44,1.53,3.51,8.0,7.0,8.31,12,1.1,13.5,72.5,71.7,76.6,74.2,79.6,1,0,5.4
